ID,name,description
7d03e47c-6e25-465d-84ed-b4fb546c6e21,Traditional Desserts,"High quality, select items in the Traditional Desserts department."
1f552e7a-1d81-40fd-ac9f-f037cecfe8ed,Vintage Sauces,"High quality, select items in the Vintage Sauces department."
54f0f63e-794e-4cb8-a3c0-fff0b356c8f6,Eco-Friendly Beverages,"High quality, select items in the Eco-Friendly Beverages department."
28ae0fff-dd32-4e3b-b582-dd3a8fe50426,Diet Spices,"High quality, select items in the Diet Spices department."
a08ace30-72ca-4799-9c95-2b293acd9a83,Gluten-Free Oils,"High quality, select items in the Gluten-Free Oils department."
5abd1450-db87-438b-b042-76b60fdaca71,Premium Beverages #1,"High quality, select items in the Premium Beverages #1 department."
50356bd7-7ae7-4df2-bf33-95349b625606,Organic Condiments #1,"High quality, select items in the Organic Condiments #1 department."
3145c7eb-5841-4fd6-bb0e-39d2f121ab85,Gourmet Confections #1,"High quality, select items in the Gourmet Confections #1 department."
7e3a6493-7013-4e99-9bba-6c440d163048,Fresh Dairy #1,"High quality, select items in the Fresh Dairy #1 department."
720350e2-8a80-4c39-954d-fd88b1d79bad,Selected Grains #1,"High quality, select items in the Selected Grains #1 department."
2be931c3-0fc1-4a9a-953c-ce68527d9968,Signature Meats #1,"High quality, select items in the Signature Meats #1 department."
9c29b043-4c10-4d1a-9891-86c4f008f6a1,Artisanal Produce #1,"High quality, select items in the Artisanal Produce #1 department."
b9907bed-1496-4637-a2f8-0ca924cc65b4,Local Seafood #1,"High quality, select items in the Local Seafood #1 department."
5c281aac-2c6b-4e18-b1db-197769e4962f,Imported Snacks #1,"High quality, select items in the Imported Snacks #1 department."
bffa26f5-2582-4fb6-8c41-9bdadb9926ab,Specialty Breads #1,"High quality, select items in the Specialty Breads #1 department."
ad8ebad2-4028-42f4-a229-929c06b7b1d8,Deluxe Desserts #1,"High quality, select items in the Deluxe Desserts #1 department."
5bc51e81-d4dc-42cd-8ef4-fe7dd4934404,Traditional Sauces #1,"High quality, select items in the Traditional Sauces #1 department."
f89e0ce9-8e3d-4793-912d-cce1e0ae726c,Vintage Beverages #1,"High quality, select items in the Vintage Beverages #1 department."
83fd4777-0c89-4878-8cb4-f411d640b2a4,Eco-Friendly Spices #1,"High quality, select items in the Eco-Friendly Spices #1 department."
8f9a78d5-ebd6-4027-bf63-9d45d21e3139,Diet Oils #1,"High quality, select items in the Diet Oils #1 department."
b58b7f7d-c34f-4432-b4bd-4bdd4f36be31,Gluten-Free Extracts #1,"High quality, select items in the Gluten-Free Extracts #1 department."
8da63f32-7c32-4f7a-8bcd-0b931eb3fac7,Premium Condiments #1,"High quality, select items in the Premium Condiments #1 department."
02971c5f-9728-4f78-83fe-5ced912bde3e,Organic Confections #1,"High quality, select items in the Organic Confections #1 department."
b5cd3ec7-5a93-4df8-b705-c08396b6ae7a,Gourmet Dairy #1,"High quality, select items in the Gourmet Dairy #1 department."
d8c67a78-f2dd-4ce5-9571-effcddddff79,Fresh Grains #1,"High quality, select items in the Fresh Grains #1 department."
75c3676f-5f2e-4ac1-b3df-00c25398140a,Selected Meats #1,"High quality, select items in the Selected Meats #1 department."
c842cc1e-a70f-4568-90b7-086eb65da61e,Signature Produce #1,"High quality, select items in the Signature Produce #1 department."
6dda89cd-f9c4-4571-82ec-23501c9d957b,Artisanal Seafood #1,"High quality, select items in the Artisanal Seafood #1 department."
7c78dbf8-5ef7-4709-86bc-24529c5f4607,Local Snacks #1,"High quality, select items in the Local Snacks #1 department."
0bf8273a-edd3-4a80-8f21-99bd4cfc53fb,Imported Breads #1,"High quality, select items in the Imported Breads #1 department."
439350bc-35e8-4eee-a046-81b536655bea,Specialty Desserts #1,"High quality, select items in the Specialty Desserts #1 department."
5e228e35-0ade-48e3-8c06-a6c688e2769b,Deluxe Sauces #1,"High quality, select items in the Deluxe Sauces #1 department."
86de62d3-fd88-45b1-bb4d-cf03b810a969,Traditional Beverages #1,"High quality, select items in the Traditional Beverages #1 department."
23bba2a5-4e63-4895-a39b-4eb817e3c6fb,Vintage Spices #1,"High quality, select items in the Vintage Spices #1 department."
79435d6a-99f5-4ceb-90fe-93c83a448f47,Eco-Friendly Oils #1,"High quality, select items in the Eco-Friendly Oils #1 department."
704a1942-b74e-447e-91ab-6c9f5ed2efd7,Diet Extracts #1,"High quality, select items in the Diet Extracts #1 department."
fb17b15e-8f47-45b9-a8c6-5916e76e3337,Gluten-Free Beverages #1,"High quality, select items in the Gluten-Free Beverages #1 department."
ffd4dd59-709e-4821-85da-0d28c6169cec,Premium Confections #1,"High quality, select items in the Premium Confections #1 department."
8e6cd3bb-f326-4728-8fe1-be8c592efb86,Organic Dairy #1,"High quality, select items in the Organic Dairy #1 department."
f968be7b-7bf9-45a9-b316-9ba2525f2cd2,Gourmet Grains #1,"High quality, select items in the Gourmet Grains #1 department."
dbb1484a-b37a-4c20-9090-248906c43175,Fresh Meats #1,"High quality, select items in the Fresh Meats #1 department."
fcfe6db5-0faf-49b4-8d73-9a0e619fe3b8,Selected Produce #1,"High quality, select items in the Selected Produce #1 department."
031766d6-4e98-4dab-974b-17368106a2be,Signature Seafood #1,"High quality, select items in the Signature Seafood #1 department."
f517ccc6-b421-4fd3-b0c3-01571d8e71fb,Artisanal Snacks #1,"High quality, select items in the Artisanal Snacks #1 department."
84d6a6d9-9b79-46ba-9b4f-9ed00dbba1b3,Local Breads #1,"High quality, select items in the Local Breads #1 department."
80cd1f2b-fdcc-444a-a6d2-03f8efa992b4,Imported Desserts #1,"High quality, select items in the Imported Desserts #1 department."
e970ca0d-cc4a-4c61-8b8b-a88ca0d783ea,Specialty Sauces #1,"High quality, select items in the Specialty Sauces #1 department."
96c56091-361c-43c9-989f-562df64d300b,Deluxe Beverages #1,"High quality, select items in the Deluxe Beverages #1 department."
37d1e757-4dc8-4428-877d-e5f952579cba,Traditional Spices #1,"High quality, select items in the Traditional Spices #1 department."
45a4ebb2-9651-41cb-b595-cd1599fc2d09,Vintage Oils #1,"High quality, select items in the Vintage Oils #1 department."
aa48b338-0945-4a67-9620-1b728094dba3,Eco-Friendly Extracts #1,"High quality, select items in the Eco-Friendly Extracts #1 department."
acc2317c-0409-42f8-ad58-5378e3de1085,Diet Beverages #1,"High quality, select items in the Diet Beverages #1 department."
f791b4aa-c87d-499d-82b4-0d8a97f4ac28,Gluten-Free Condiments #1,"High quality, select items in the Gluten-Free Condiments #1 department."
ac2c4321-37a5-4a37-9780-14150173a507,Premium Dairy #1,"High quality, select items in the Premium Dairy #1 department."
55d8a60c-02ce-4591-98c9-aec4a72f606d,Organic Grains #1,"High quality, select items in the Organic Grains #1 department."
fc010211-08e6-406b-9856-c2c7211b10b6,Gourmet Meats #1,"High quality, select items in the Gourmet Meats #1 department."
c2a8196e-cd80-4389-ac3d-1c4fc800b235,Fresh Produce #1,"High quality, select items in the Fresh Produce #1 department."
629e0760-9e9c-4505-b194-655253c8e0b9,Selected Seafood #1,"High quality, select items in the Selected Seafood #1 department."
9a25bea6-d9df-4e3b-bf02-6e6c228924a3,Signature Snacks #1,"High quality, select items in the Signature Snacks #1 department."
dbfcaa37-d7a6-499e-b227-49a311a87a32,Artisanal Breads #1,"High quality, select items in the Artisanal Breads #1 department."
e05f2697-93ed-47f6-b88a-1aa1836ad876,Local Desserts #1,"High quality, select items in the Local Desserts #1 department."
0889139a-aa20-4506-9487-dcc437a8f2c6,Imported Sauces #1,"High quality, select items in the Imported Sauces #1 department."
b795d0b5-5583-430a-9f9a-f964bcc1a47c,Specialty Beverages #1,"High quality, select items in the Specialty Beverages #1 department."
25c66b05-83bf-413e-8cec-fb0498afdeb6,Deluxe Spices #1,"High quality, select items in the Deluxe Spices #1 department."
10ef61a1-198e-4f59-be1b-60324c1f3335,Traditional Oils #1,"High quality, select items in the Traditional Oils #1 department."
37810f65-9ccd-46d0-82ff-ecfd9a8bae5d,Vintage Extracts #1,"High quality, select items in the Vintage Extracts #1 department."
bf1070af-beea-4525-82a7-fb272f8daf7a,Eco-Friendly Beverages #1,"High quality, select items in the Eco-Friendly Beverages #1 department."
488ddc6c-d5ef-4997-a096-4e38a897d58d,Diet Condiments #1,"High quality, select items in the Diet Condiments #1 department."
8b37d959-166f-4468-b54b-6b9e2a9d3a4e,Gluten-Free Confections #1,"High quality, select items in the Gluten-Free Confections #1 department."
d671accb-4eec-4538-b015-a648a23045cf,Premium Grains #1,"High quality, select items in the Premium Grains #1 department."
3e3d044e-ad4e-4cee-bae8-e98970860266,Organic Meats #1,"High quality, select items in the Organic Meats #1 department."
92cc9310-b008-440a-85c7-0275bfbd24c1,Gourmet Produce #1,"High quality, select items in the Gourmet Produce #1 department."
0bd2bd0e-6d9f-476a-a318-38063901b06f,Fresh Seafood #1,"High quality, select items in the Fresh Seafood #1 department."
c512bdeb-fbc0-4c47-b2f0-b83454053173,Selected Snacks #1,"High quality, select items in the Selected Snacks #1 department."
538711d3-4faf-46cc-a292-20a622ffd2b1,Signature Breads #1,"High quality, select items in the Signature Breads #1 department."
2d74341a-b917-438e-b039-a59002503978,Artisanal Desserts #1,"High quality, select items in the Artisanal Desserts #1 department."
f36dc803-107c-4fd4-976b-1b1f533fc921,Local Sauces #1,"High quality, select items in the Local Sauces #1 department."
e102f61c-2f01-47b2-b40b-69f3e86c071a,Imported Beverages #1,"High quality, select items in the Imported Beverages #1 department."
78e5d2ac-2e59-4e42-bc8d-0a17376df851,Specialty Spices #1,"High quality, select items in the Specialty Spices #1 department."
1c6dec53-a0f4-401a-8ab5-978bb8cb5929,Deluxe Oils #1,"High quality, select items in the Deluxe Oils #1 department."
105b8830-83e7-40f7-a814-c819352ba9a3,Traditional Extracts #1,"High quality, select items in the Traditional Extracts #1 department."
ef99eea1-c3c4-41c2-adb4-5ce82e7a6f66,Vintage Beverages #1,"High quality, select items in the Vintage Beverages #1 department."
6efe7075-3d82-497a-80f6-580ffb26dd2a,Eco-Friendly Condiments #1,"High quality, select items in the Eco-Friendly Condiments #1 department."
ceb8db72-366f-48de-bf39-335297fd9541,Diet Confections #1,"High quality, select items in the Diet Confections #1 department."
167a52d0-f55b-4aa4-84ac-2ae737ecc595,Gluten-Free Dairy #1,"High quality, select items in the Gluten-Free Dairy #1 department."
4883c09a-a1ac-45ab-aa2e-74f60785db2a,Premium Meats #1,"High quality, select items in the Premium Meats #1 department."
2297ea1f-aab0-44cf-8806-1d15962cff4c,Organic Produce #1,"High quality, select items in the Organic Produce #1 department."
0f39227e-9f91-44bb-bf0e-7610ba60f990,Gourmet Seafood #1,"High quality, select items in the Gourmet Seafood #1 department."
b432905c-0831-4895-926e-3aaae5a78b83,Fresh Snacks #1,"High quality, select items in the Fresh Snacks #1 department."
d33ddb7a-0a84-49a7-96da-bc5572232f10,Selected Breads #1,"High quality, select items in the Selected Breads #1 department."
aa1da52b-6386-44b8-9ba9-7b1aec60e856,Signature Desserts #1,"High quality, select items in the Signature Desserts #1 department."
4ef77676-448c-4476-b412-b7eb43e32811,Artisanal Sauces #1,"High quality, select items in the Artisanal Sauces #1 department."
5b1a13fc-bf7e-4ca1-b3e8-a02ebf72323b,Local Beverages #1,"High quality, select items in the Local Beverages #1 department."
88dca767-7acf-4f18-911a-c7a40dce4a19,Imported Spices #1,"High quality, select items in the Imported Spices #1 department."
46b2df6e-e74f-4dc2-bedd-1555be374fa9,Specialty Oils #1,"High quality, select items in the Specialty Oils #1 department."
74225ffe-ad98-4ec4-ad41-e104c2b6e5ce,Deluxe Extracts #1,"High quality, select items in the Deluxe Extracts #1 department."
ad512fa3-4021-4cd1-867f-f9ff69102d4f,Traditional Beverages #1,"High quality, select items in the Traditional Beverages #1 department."
abf58a12-1091-47a3-a3dd-fc5f36904b55,Vintage Condiments #1,"High quality, select items in the Vintage Condiments #1 department."
86422893-7300-4387-9c2b-437c1fae9aa4,Eco-Friendly Confections #1,"High quality, select items in the Eco-Friendly Confections #1 department."
c5a13d34-9390-4768-84f8-ebbde8aad6bc,Diet Dairy #1,"High quality, select items in the Diet Dairy #1 department."
26d69e9c-1194-4d42-ad4d-370895908e34,Gluten-Free Grains #1,"High quality, select items in the Gluten-Free Grains #1 department."
93d9874d-57e2-4175-9e2b-8c6d15361920,Premium Produce #1,"High quality, select items in the Premium Produce #1 department."
ad72a8d0-07df-41dd-93ed-ddfcb5341d9f,Organic Seafood #1,"High quality, select items in the Organic Seafood #1 department."
ce5f53bc-7817-4b34-ae98-db79172c431a,Gourmet Snacks #1,"High quality, select items in the Gourmet Snacks #1 department."
3a656391-597f-4dcb-97d3-e43cb0d164ae,Fresh Breads #1,"High quality, select items in the Fresh Breads #1 department."
077d5bc7-f2e3-4436-8e35-0b695212bc60,Selected Desserts #1,"High quality, select items in the Selected Desserts #1 department."
70d772ba-767d-44d3-9904-7a962f2c9ef9,Signature Sauces #1,"High quality, select items in the Signature Sauces #1 department."
2d3887cb-688d-47fe-9141-6e3bcbee44ba,Artisanal Beverages #1,"High quality, select items in the Artisanal Beverages #1 department."
d63aa4b5-fbf7-4b6e-882b-71c4063f44b9,Local Spices #1,"High quality, select items in the Local Spices #1 department."
02c00000-26cf-4f93-a7e2-0804b5af2ac5,Imported Oils #1,"High quality, select items in the Imported Oils #1 department."
32e3aa91-9331-4143-abce-bdb6d42247f2,Specialty Extracts #1,"High quality, select items in the Specialty Extracts #1 department."
723924d2-368c-4a88-8287-ad9b3b470d9d,Deluxe Beverages #1,"High quality, select items in the Deluxe Beverages #1 department."
fcaccb7d-6513-46f8-9287-6f9c71b31a35,Traditional Condiments #1,"High quality, select items in the Traditional Condiments #1 department."
4774fd4c-3e57-4972-84b8-6f10f8c1fbf2,Vintage Confections #1,"High quality, select items in the Vintage Confections #1 department."
0c2a2d32-1d09-4e6c-8049-ecb89a47e0f6,Eco-Friendly Dairy #1,"High quality, select items in the Eco-Friendly Dairy #1 department."
2d5672f0-5f42-483a-9b9e-00956c3b8ee6,Diet Grains #1,"High quality, select items in the Diet Grains #1 department."
4c693026-c029-49ec-a89e-5d6b37b9a188,Gluten-Free Meats #1,"High quality, select items in the Gluten-Free Meats #1 department."
3a080ba5-1e13-4f79-a6fb-f2cb401f3f17,Premium Seafood #1,"High quality, select items in the Premium Seafood #1 department."
d9afe673-f17d-4513-9adb-a9359ee10b3d,Organic Snacks #1,"High quality, select items in the Organic Snacks #1 department."
542ef242-69a7-4016-b089-17d9e98e5950,Gourmet Breads #1,"High quality, select items in the Gourmet Breads #1 department."
9f88aa39-20d7-4c0a-98b7-a84c10c395f5,Fresh Desserts #1,"High quality, select items in the Fresh Desserts #1 department."
574858c0-05d3-4545-9a40-957ce16c49bb,Selected Sauces #1,"High quality, select items in the Selected Sauces #1 department."
